utc_date	io_line_item_number	ad_unit	creative_name	channel	web_property	country_code	country	region	city	dma	device_type	browser	os_name	requests	impressions	dropoffs	clicks	conversions	video_starts	mutes	unmutes	pauses	firstquartiles	midpoints	thirdquartiles	completes
2015-05-07	177669	Half Page Ad 300x600	58370-175585-Half Page Canada_MNI  - MNI Via Rail - VIA Rail Canada v2 Ottawa MNI - EN - 300x600	Portals	Bidder Pilot	ca	Canada	Ontario	North York	Unknown	Desktop	Firefox	Windows Vista	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-07-09	179896	Leaderboard 728x90	60042-179896-CSB Education No.Cali-Desktop-728x90	Entertainment	people.com	us	United States	California	San Francisco	San Francisco-Oak-San Jose	Desktop	Other	Windows 7	4	3	1	0	0	0	0	0	0	0	0	0	0
2015-06-29	179176	Half Page Ad 300x600	57827-179176-Half Page Buffalo-F150	Portals	Bidder Pilot	us	United States	New York	Salamanca	Buffalo	Desktop	Firefox	Windows XP	8	8	0	0	0	0	0	0	0	0	0	0	0
2015-05-01	176762	Half Page Ad 300x600	58945-176762-Half Page	News	ijreview.com	us	United States	Arkansas	Hattieville	Little Rock-Pine Bluff	Desktop	Firefox	Windows 7	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-04-30	173320	Leaderboard 728x90	57729-173321-Mobile-Chicago-Tablet-728x90-Remove Viruses	News	Tribune Interactive	us	United States	Illinois	Mount Prospect	Chicago	Tablet	Chrome	Android	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-04-30	168908	Half Page Ad 300x600	54850-168907-Premium IPB-300x600	Entertainment	nationalenquirer.com	us	United States	Colorado	Rye	Colorado Springs-Pueblo	Tablet	Safari	iOS	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-04-30	168908	Half Page Ad 300x600	54850-168907-Premium IPB-300x600	News	nola.com	us	United States	Wisconsin	Middleton	Madison	Desktop	Chrome	Windows Vista	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-04-30	166596	Leaderboard 728x90	54917-166596-728x90-CSB-Desktop-Madison	News	Lee Enterprises  Incorporated	us	United States	Wisconsin	Janesville	Madison	Desktop	Chrome	Windows 7	2	1	1	0	0	0	0	0	0	0	0	0	0
2015-05-09	167717	Billboard 970x250	56720-167710-IE Business-BB EMEA-Dec 14	News	reuters.com	it	Italy	Milano	Monza	Unknown	Desktop	Chrome	Linux	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-04-30	166596	Smartphone 320x50	54917-166596-320x50-CSB-SmartPhone-Madison	News	wtnh.com	us	United States	Wisconsin	Belleville	Madison	SmartPhone	Safari	iOS	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-04-30	175907	Linear Video Ad	57251-174035-In Stream User Initiated Video- MOAT Demo	News	cnn.com	us	United States	Minnesota	St Paul	Minneapolis-St. Paul	Desktop	Chrome	Windows 7	2	0	2	0	0	0	0	0	0	0	0	0	0
2015-05-28	175061	ScreenShift Full Page	58577-175061-PageGrabber X_Smartphone	Sports	collegespun.com	us	United States	Texas	Pittsburg	Tyler-Longview(Lfkn&Ncgd)	SmartPhone	Safari	iOS	1	1	0	0	0	1	0	0	0	0	0	0	0
2015-04-30	166596	Leaderboard 728x90	54917-166596-728x90-CSB-Desktop-Madison	Sports	Scout.com	us	United States	Wisconsin	Beloit	Madison	Desktop	Chrome	Windows XP	2	1	1	0	0	0	0	0	0	0	0	0	0
2015-05-27	175061	ScreenShift Full Page	58577-175061-PageGrabber X_Smartphone	News	dailycaller.com	us	United States	Texas	Pflugerville	Austin	SmartPhone	Safari	iOS	10	10	0	3	0	8	0	0	0	0	0	0	0
2015-05-31	175061	ScreenShift Full Page	58577-175061-PageGrabber X_Smartphone	News	dailycaller.com	us	United States	Texas	Dallas	Dallas-Ft. Worth	SmartPhone	Safari	Android	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-05-01	166596	Leaderboard 728x90	54917-166596-728x90-CSB-Desktop-Madison	Lifestyle	sailingworld.com	us	United States	Wisconsin	Pardeeville	Madison	Desktop	Chrome	Windows 7	2	2	0	0	0	0	0	0	0	0	0	0	0
2015-04-30	176762	FullPage UT	58945-176762-Full Page	Sports	Fantasy Sports Ventures^^	us	United States	Arkansas	Benton	Little Rock-Pine Bluff	Desktop	Other	Windows 8	1	1	0	1	0	0	0	0	0	0	0	0	0
2015-05-04	167717	Billboard 970x250	56720-167710-IE Business-BB EMEA-Dec 14	News	reuters.com	it	Italy	Milano	Arese	Unknown	Desktop	Chrome	Windows 7	11	11	0	0	0	0	0	0	0	0	0	0	0
2015-05-01	166596	Tablet  728x90	54917-166596-728x90-CSB-Tablet-Madison	Lifestyle	smithsonianmag.com	us	United States	Wisconsin	Portage	Madison	Tablet	Safari	iOS	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-04-30	173320	Leaderboard 728x90	57729-173321-Mobile-Chicago-Tablet-728x90-Remove Viruses	News	wtnh.com	us	United States	Illinois	Lansing	Chicago	Tablet	Chrome	Android	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-05-01	173320	Wide Skyscraper 160x600	57729-173321-Mobile-Chicago-Tablet-160x600-Heart	News	World Now^^	us	United States	Illinois	Chicago	Chicago	Tablet	Chrome	Android	2	2	0	0	0	0	0	0	0	0	0	0	0
2015-07-06	179896	Medium Rectangle 300x250	60042-179896-CSB Education No.Cali-Desktop-300x250	Entertainment	people.com	us	United States	California	Pacific Grove	Monterey-Salinas	Desktop	Chrome	Windows 7	2	2	0	0	0	0	0	0	0	0	0	0	0
2015-05-09	167717	Billboard 970x250	56720-167710-IE Business-BB EMEA-Dec 14	News	reuters.com	ch	Switzerland	Zurich	Hombrechtikon	Unknown	Desktop	IE-10	Windows 8	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-04-30	173320	Smartphone 320x50	57729-173321-Mobile-Chicago-Smarpthone-320x50-Keep Internet	News	World Now^^	us	United States	Illinois	Mchenry	Chicago	SmartPhone	Chrome	Android	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-05-03	176762	Half Page Ad 300x600	58945-176762-Half Page	Directories/Resources	accuweather.com	us	United States	Arkansas	Donaldson	Little Rock-Pine Bluff	Desktop	Other	Windows 7	2	2	0	0	0	0	0	0	0	0	0	0	0
2015-04-30	168908	Half Page Ad 300x600	54850-168907-Premium IPB-300x600	Entertainment	starpulse.com	us	United States	New Mexico	Albuquerque	Albuquerque-Santa Fe	Desktop	Safari	Mac	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-05-15	177669	Half Page Ad 300x600	58370-175585-Half Page Canada_MNI  - MNI Via Rail - VIA Rail Canada v2 Winnipeg MNI - EN - 300x600	Portals	Bidder Pilot	ca	Canada	Ontario	North York	Unknown	Desktop	Firefox	Windows 8	2	2	0	0	0	0	0	0	0	0	0	0	0
2015-06-29	179176	Half Page Ad 300x600	57827-179176-Half Page Buffalo-F150	Portals	Bidder Pilot	us	United States	New York	Alfred	Buffalo	Desktop	IE-8	Windows XP	2	2	0	0	0	0	0	0	0	0	0	0	0
2015-05-07	167717	Billboard 970x250	56720-167710-IE Business-BB EMEA-Dec 14	News	reuters.com	ch	Switzerland	Vaud	Romanel-Sur-Lausanne	Unknown	Desktop	Safari	Mac	2	2	0	0	0	0	0	0	0	0	0	0	0
2015-05-10	167717	Billboard 970x250	56720-167710-IE Business-BB EMEA-Dec 14	News	reuters.com	it	Italy	Arezzo	Arezzo	Unknown	Desktop	Firefox	Linux	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-04-30	175907	Linear Video Ad	57251-174035-In Stream User Initiated Video- MOAT Demo	Directories/Resources	accuweather.com	us	United States	Illinois	Chicago	Chicago	Desktop	Firefox	Windows 7	1	0	1	0	0	0	0	0	0	0	0	0	0
2015-05-01	173320	Leaderboard 728x90	57729-173321-Mobile-Chicago-Tablet-728x90-Lose Mind	News	World Now^^	us	United States	Illinois	Hoffman Estates	Chicago	Tablet	Safari	iOS	3	3	0	0	0	0	0	0	0	0	0	0	0
2015-04-30	168908	Medium Rectangle 300x250	54850-168907-Premium IPB-300x250	Music	pandora.com	us	United States	Kansas	Topeka	Topeka	Desktop	Chrome	Windows 7	2	1	1	0	0	0	0	0	0	0	0	0	0
2015-07-08	179896	Medium Rectangle 300x250	60042-179896-CSB Education No.Cali-Tablet-300x250	Entertainment	Hollywoodtake.com	us	United States	California	Fresno	Fresno-Visalia	Tablet	Safari	iOS	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-05-02	176762	FullPage UT	58945-176762-Full Page	Entertainment	Spin Media	us	United States	Arkansas	Conway	Little Rock-Pine Bluff	Desktop	IE-9	Windows Vista	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-05-03	176762	FullPage UT	58945-176762-Full Page	News	TheAdvocate.com	us	United States	Arkansas	Beebe	Little Rock-Pine Bluff	Desktop	Other	Windows 8	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-05-01	175907	Linear Video Ad	57251-174035-In Stream User Initiated Video- MOAT Demo	News	huffingtonpost.com	us	United States	New York	New York	New York	Desktop	Chrome	Windows 7	1	0	1	0	0	0	0	0	0	0	0	0	0
2015-04-30	166596	Tablet  300x250	54917-166596-300x250-CSB-Tablet-Madison	Lifestyle	smithsonianmag.com	us	United States	Wisconsin	Madison	Madison	SmartPhone	Chrome	Android	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-05-28	175061	ScreenShift Full Page	58577-175061-PageGrabber X_Smartphone	News	examiner.com	us	United States	Texas	Katy	Houston	SmartPhone	Safari	iOS	1	1	0	0	0	1	0	0	0	0	0	0	0
2015-05-30	175061	ScreenShift Full Page	58577-175061-PageGrabber X_Smartphone	News	dailycaller.com	us	United States	Texas	Belton	Waco-Temple-Bryan	SmartPhone	Chrome	Android	2	2	0	1	0	2	0	0	0	0	0	0	0
2015-05-02	176762	Half Page Ad 300x600	58945-176762-Half Page	Directories/Resources	accuweather.com	us	United States	Arkansas	Pine Bluff	Little Rock-Pine Bluff	Desktop	Firefox	Windows 8	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-05-06	167717	Billboard 970x250	56720-167710-IE Business-BB EMEA-Dec 14	News	reuters.com	it	Italy	Varese	Lonate Pozzolo	Unknown	Desktop	IE-10	Windows 7	2	1	1	0	0	0	0	0	0	0	0	0	0
2015-05-06	167717	Billboard 970x250	56720-167710-IE Business-BB EMEA-Dec 14	News	reuters.com	ru	Russian Federation	Tatarstan Respublika	Kazan	Unknown	Desktop	Chrome	Linux	2	2	0	0	0	0	0	0	0	0	0	0	0
2015-04-30	176762	Half Page Ad 300x600	58945-176762-Half Page	Career	snagajob.com	us	United States	Arkansas	Little Rock	Little Rock-Pine Bluff	Desktop	Chrome	Windows 8	4	4	0	0	0	0	0	0	0	0	0	0	0
2015-07-07	179896	Smartphone 320x50	60042-179896-CSB Education No.Cali-Smartphone-320x50	Entertainment	thewrap.com	us	United States	California	North Highlands	Sacramnto-Stkton-Modesto	SmartPhone	Chrome	Android	2	2	0	0	0	0	0	0	0	0	0	0	0
2015-06-27	179176	Half Page Ad 300x600	57827-179176-Half Page Buffalo-F150	News	abcnews.go.com	us	United States	New York	Lancaster	Buffalo	Desktop	IE-10	Windows 8	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-07-07	179896	Leaderboard 728x90	60042-179896-CSB Education No.Cali-Desktop-728x90	News	military.com	us	United States	California	Bakersfield	Bakersfield	Desktop	Other	Windows 7	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-05-27	175061	ScreenShift Full Page	58577-175061-PageGrabber X_Smartphone	Sports	collegespun.com	us	United States	Texas	San Marcos	Austin	SmartPhone	Safari	iOS	1	1	0	0	0	1	0	0	0	0	0	0	0
2015-05-08	167717	Billboard 970x250	56720-167710-IE Business-BB EMEA-Dec 14	News	reuters.com	ru	Russian Federation	Altayskiy Kray	Barnaul	Unknown	Desktop	Chrome	Windows 7	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-05-07	167717	Billboard 970x250	56720-167710-IE Business-BB EMEA-Dec 14	News	reuters.com	ru	Russian Federation	Moskovskaya Oblast'	Unknown	Unknown	Desktop	Chrome	Windows 7	3	3	0	0	0	0	0	0	0	0	0	0	0
2015-04-30	175907	Linear Video Ad	57251-174035-In Stream User Initiated Video- MOAT Demo	News	International Business Times^^	us	United States	Georgia	Atlanta	Atlanta	Desktop	Chrome	Windows 7	1	1	0	0	0	1	0	0	0	1	1	1	0
2015-05-07	177669	Half Page Ad 300x600	58370-175585-Half Page Canada_MNI  - MNI Via Rail - VIA Rail Canada v2 Toronto MNI - EN - 300x600	Portals	Bidder Pilot	ca	Canada	Ontario	Thornhill	Unknown	Desktop	Safari	Mac	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-04-30	175907	Linear Video Ad	57251-174035-In Stream User Initiated Video- MOAT Demo	Sports	goal	us	United States	Virginia	Fairfax	Washington DC (Hagrstwn)	Desktop	Safari	Mac	4	0	4	0	0	0	0	0	0	0	0	0	0
2015-05-19	177669	Half Page Ad 300x600	58370-175585-Half Page Canada_MNI  - MNI Via Rail - VIA Rail Canada v2 Vancouver MNI - EN - 300x600	Portals	Bidder Pilot	ca	Canada	Ontario	Mississauga	Unknown	Desktop	Chrome	Linux	2	2	0	0	0	0	0	0	0	0	0	0	0
2015-05-28	175061	ScreenShift Full Page	58577-175061-PageGrabber X_Tablet	Family	youbeauty.com	us	United States	Texas	Elgin	Austin	Tablet	Chrome	Android	1	1	0	0	0	1	0	0	0	0	0	0	0
2015-05-01	176762	Half Page Ad 300x600	58945-176762-Half Page	Lifestyle	yourtango.com	us	United States	Arkansas	Ward	Little Rock-Pine Bluff	Desktop	Chrome	Other	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-04-30	168908	Leaderboard 728x90	54850-168907-Premium IPB-728x90	Family	beliefnet.com	us	United States	Alabama	Tuscaloosa	Birmingham (Ann and Tusc)	Desktop	Chrome	Mac	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-05-07	177669	Half Page Ad 300x600	58370-175585-Half Page Canada_MNI  - MNI Via Rail - VIA Rail Canada v2 Edmonton MNI - EN - 300x600	Portals	Bidder Pilot	ca	Canada	Ontario	London	Unknown	Desktop	Chrome	Windows 7	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-04-30	168908	Half Page Ad 300x600	54850-168907-Premium IPB-300x600	Directories/Resources	whitepages.com	us	United States	Florida	Jupiter	West Palm Beach-Ft. Pierce	Desktop	IE-9	Windows 7	2	2	0	0	0	0	0	0	0	0	0	0	0
2015-04-30	175907	Linear Video Ad	57251-174035-In Stream User Initiated Video- MOAT BT	Sports	goal	us	United States	New York	Hempstead	New York	Desktop	Chrome	Mac	2	0	2	0	0	0	0	0	0	0	0	0	0
2015-07-08	179896	Smartphone 320x50	60042-179896-CSB Education No.Cali-Smartphone-320x50	News	wtnh.com	us	United States	California	Hollister	Monterey-Salinas	SmartPhone	Chrome	Android	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-05-30	175061	ScreenShift Full Page	58577-175061-PageGrabber X_Smartphone	Lifestyle	quickanddirtytips.com	us	United States	Texas	Corpus Christi	Corpus Christi	SmartPhone	Safari	iOS	1	1	0	0	0	1	0	0	0	0	0	0	0
2015-07-07	179896	Medium Rectangle 300x250	60042-179896-CSB Education No.Cali-Desktop-300x250	Entertainment	hollywoodlife.com	us	United States	California	San Jose	San Francisco-Oak-San Jose	Desktop	Firefox	Windows 8	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-04-30	168908	Half Page Ad 300x600	54850-168907-Premium IPB-300x600	Directories/Resources	whitepages.com	us	United States	California	San Diego	San Diego	Tablet	Safari	iOS	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-04-30	173320	Smartphone 320x50	57729-173321-Mobile-Chicago-Smarpthone-320x50-Peace Love	Entertainment	flixster.com	us	United States	Illinois	Chicago	Chicago	Desktop	IE-10	Windows (Other)	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-06-29	179176	Half Page Ad 300x600	57827-179176-Half Page Buffalo-F150	Directories/Resources	accuweather.com	us	United States	New York	Buffalo	Buffalo	Desktop	Firefox	Windows Vista	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-05-28	175061	ScreenShift Full Page	58577-175061-PageGrabber X_Smartphone	Lifestyle	wideopenspaces.com	us	United States	Texas	Kyle	Austin	SmartPhone	Safari	iOS	1	1	0	0	0	1	0	0	0	0	0	0	0
2015-04-30	168908	Half Page Ad 300x600	54850-168907-Premium IPB-300x600	Entertainment	nationalenquirer.com	us	United States	New York	Staten Island	New York	Tablet	Chrome	Android	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-05-29	175061	ScreenShift Full Page	58577-175061-PageGrabber X_Smartphone	Lifestyle	wideopenspaces.com	us	United States	Texas	Deport	Dallas-Ft. Worth	SmartPhone	Safari	iOS	1	1	0	0	0	1	0	0	0	0	0	0	0
2015-06-01	175061	ScreenShift Full Page	58577-175061-PageGrabber X_Tablet	News	examiner.com	us	United States	Texas	Round Rock	Austin	Tablet	Safari	iOS	6	6	0	0	0	6	0	0	0	0	0	0	0
2015-05-01	166596	Medium Rectangle 300x250	54917-166596-300x250-CSB-Tablet-Madison	Health	healthgrades.com	us	United States	Wisconsin	Sun Prairie	Madison	Tablet	Safari	Mac	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-07-06	179896	Medium Rectangle 300x250	60042-179896-CSB Education No.Cali-Desktop-300x250	Entertainment	AXS.com	us	United States	California	Santa Maria	Santabarbra-Sanmar-Sanluob	Desktop	Firefox	Mac	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-05-07	167717	Billboard 970x250	56720-167710-IE Business-BB EMEA-Dec 14	News	reuters.com	ch	Switzerland	Vaud	Nyon	Unknown	Desktop	Chrome	Windows 8	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-05-02	176762	FullPage UT	58945-176762-Full Page	Lifestyle	yourtango.com	us	United States	Arkansas	Little Rock	Little Rock-Pine Bluff	Desktop	Chrome	Windows 7	5	3	2	0	0	0	0	0	0	0	0	0	0
2015-05-01	173320	Leaderboard 728x90	57729-173321-Mobile-Chicago-Tablet-728x90-Live Well	News	seattletimes.com	us	United States	Illinois	Naperville	Chicago	Tablet	Safari	iOS	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-05-15	177669	Half Page Ad 300x600	58370-175585-Half Page Canada_MNI  - MNI Via Rail - VIA Rail Canada v2 Winnipeg MNI - EN - 300x600	Portals	Bidder Pilot	ca	Canada	Ontario	Etobicoke	Unknown	Desktop	Chrome	Windows XP	3	3	0	0	0	0	0	0	0	0	0	0	0
2015-05-10	167717	Billboard 970x250	56720-167710-IE Business-BB EMEA-Dec 14	News	reuters.com	ru	Russian Federation	Vologodskaya Oblast'	Cherepovets	Unknown	Desktop	Chrome	Windows 7	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-05-10	167717	Billboard 970x250	56720-167710-IE Business-BB EMEA-Dec 14	News	reuters.com	ru	Russian Federation	Moskva	Moscow	Unknown	Desktop	IE-8	Windows 7	9	8	1	0	0	0	0	0	0	0	0	0	0
2015-06-01	175061	ScreenShift Full Page	58577-175061-PageGrabber X_Smartphone	Lifestyle	Concourse Media	us	United States	Texas	Schwertner	Austin	SmartPhone	Safari	iOS	1	0	1	0	0	0	0	0	0	0	0	0	0
2015-04-30	168908	Wide Skyscraper 160x600	54850-168907-Premium IPB-160x600	Entertainment	starpulse.com	us	United States	Illinois	Beardstown	Champaign&Sprngfld-Decatur	Desktop	Other	Windows 8	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-04-30	168908	Medium Rectangle 300x250	54850-168907-Premium IPB-300x250	Education	bibme.org	us	United States	Maine	Jay	Portland-Auburn	Desktop	Safari	Mac	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-05-07	167717	Billboard 970x250	56720-167710-IE Business-BB EMEA-Dec 14	News	reuters.com	ch	Switzerland	Zurich	Zurich	Unknown	Desktop	Chrome	Windows 7	280	279	1	0	0	0	0	0	0	0	0	0	0
2015-04-30	173320	Leaderboard 728x90	57729-173321-Mobile-Chicago-Tablet-728x90-Live Well	News	Lee Enterprises  Incorporated	us	United States	Illinois	Chicago	Chicago	Tablet	Chrome	Android	63	59	4	0	0	0	0	0	0	0	0	0	0
2015-05-19	177669	Half Page Ad 300x600	58370-175585-Half Page Canada_MNI  - MNI Via Rail - VIA Rail Canada v2 Winnipeg MNI - EN - 300x600	Portals	Bidder Pilot	ca	Canada	Alberta	Anzac	Unknown	Desktop	Safari	Mac	7	7	0	0	0	0	0	0	0	0	0	0	0
2015-05-31	175061	ScreenShift Full Page	58577-175061-PageGrabber X_Smartphone	Lifestyle	wideopenspaces.com	us	United States	Texas	Pampa	Amarillo	SmartPhone	Safari	iOS	1	1	0	1	0	1	0	0	0	0	0	0	0
2015-07-07	179896	Leaderboard 728x90	60042-179896-CSB Education No.Cali-Desktop-728x90	News	latimes.com	us	United States	California	Los Altos	San Francisco-Oak-San Jose	Desktop	Other	Windows 7	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-05-01	173320	Leaderboard 728x90	57729-173321-Mobile-Chicago-Tablet-728x90-Dance	News	oregonlive.com	us	United States	Illinois	Wilmette	Chicago	Tablet	Safari	iOS	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-05-29	175061	ScreenShift Full Page	58577-175061-PageGrabber X_Smartphone	Sports	collegespun.com	us	United States	Texas	Hutto	Austin	SmartPhone	Chrome	Android	2	1	1	0	0	1	0	0	0	0	0	0	0
2015-05-29	175061	ScreenShift Full Page	58577-175061-PageGrabber X_Smartphone	Entertainment	Music Times	us	United States	Texas	Taylor	Austin	SmartPhone	Chrome	Android	2	2	0	1	0	1	0	0	0	0	0	0	0
2015-05-01	176762	Half Page Ad 300x600	58945-176762-Half Page	Music	hitfix.com	us	United States	Arkansas	Pottsville	Little Rock-Pine Bluff	Desktop	Chrome	Windows 7	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-05-03	176762	Half Page Ad 300x600	58945-176762-Half Page	Sports	Fantasy Sports Ventures^^	us	United States	Arkansas	Conway	Little Rock-Pine Bluff	Desktop	Firefox	Windows 7	3	3	0	0	0	0	0	0	0	0	0	0	0
2015-06-30	179176	Half Page Ad 300x600	57827-179176-Half Page Buffalo-F150	Entertainment	tvline.com	us	United States	New York	North Tonawanda	Buffalo	Desktop	Chrome	Windows 7	1	0	1	0	0	0	0	0	0	0	0	0	0
2015-06-01	175061	ScreenShift Full Page	58577-175061-PageGrabber X_Smartphone	Lifestyle	Concourse Media	us	United States	Texas	Buffalo	Waco-Temple-Bryan	SmartPhone	Safari	iOS	1	0	1	0	0	0	0	0	0	0	0	0	0
2015-04-30	175907	Linear Video Ad	57251-174035-In Stream User Initiated Video- MOAT Demo	Sports	goal	us	United States	California	Glendale	Los Angeles	Desktop	Chrome	Windows 8	5	0	5	0	0	0	0	0	0	0	0	0	0
2015-04-30	176762	Half Page Ad 300x600	58945-176762-Half Page	News	abcnews.go.com	us	United States	Arkansas	North Little Rock	Little Rock-Pine Bluff	Desktop	Safari	Mac	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-04-30	168908	Leaderboard 728x90	54850-168907-Premium IPB-728x90	Family	beliefnet.com	us	United States	Oklahoma	Mountain Park	Oklahoma City	Desktop	Firefox	Mac	2	2	0	0	0	0	0	0	0	0	0	0	0
2015-04-30	175907	Linear Video Ad	57251-174035-In Stream User Initiated Video- MOAT Demo	Sports	goal	us	United States	New Jersey	Toms River	New York	Desktop	Firefox	Windows 7	7	0	7	0	0	0	0	0	0	0	0	0	0
2015-04-30	175907	Linear Video Ad	57251-174035-In Stream User Initiated Video- MOAT BT	Sports	goal	us	United States	West Virginia	Morgantown	Pittsburgh	Desktop	Chrome	Mac	1	0	1	0	0	0	0	0	0	0	0	0	0
2015-07-07	179896	Smartphone 320x50	60042-179896-CSB Education No.Cali-Smartphone-320x50	Entertainment	thewrap.com	us	United States	California	Pioneer	Sacramnto-Stkton-Modesto	SmartPhone	Safari	iOS	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-05-01	173320	Tablet  300x250	57729-173321-Mobile-Chicago-Tablet-300x250-Lose Mind	News	World Now^^	us	United States	Indiana	Kingsbury	Chicago	Tablet	Safari	iOS	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-05-07	177669	Half Page Ad 300x600	58370-175585-Half Page Canada_MNI  - MNI Via Rail - VIA Rail Canada v2 Edmonton MNI - EN - 300x600	Portals	Bidder Pilot	ca	Canada	Ontario	Hamilton	Unknown	Desktop	Safari	Mac	4	4	0	0	0	0	0	0	0	0	0	0	0
2015-05-01	176762	Half Page Ad 300x600	58945-176762-Half Page	Entertainment	comicbookresources.com	us	United States	Arkansas	Hot Springs National Park	Little Rock-Pine Bluff	Desktop	Chrome	Windows 7	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-05-05	167717	Billboard 970x250	56720-167710-IE Business-BB EMEA-Dec 14	News	reuters.com	it	Italy	Lecce	Diso	Unknown	Desktop	Safari	Mac	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-05-01	166596	Leaderboard 728x90	54917-166596-728x90-CSB-Tablet-Madison	News	Tribune Interactive	us	United States	Wisconsin	Waunakee	Madison	Tablet	Chrome	Android	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-04-30	175907	Linear Video Ad	57251-174035-In Stream User Initiated Video- MOAT Demo	Sports	goal	us	United States	New Jersey	Newark	New York	Desktop	Chrome	Mac	1	0	1	0	0	0	0	0	0	0	0	0	0
2015-04-30	166596	Medium Rectangle 300x250	54917-166596-300x250-CSB-Desktop-Madison	Entertainment	Scripps Television Station Group	us	United States	Wisconsin	De Forest	Madison	Desktop	IE-9	Windows Vista	1	1	0	0	0	0	0	0	0	0	0	0	0
2015-05-08	167717	Billboard 970x250	56720-167710-IE Business-BB EMEA-Dec 14	News	reuters.com	ch	Switzerland	Vaud	Lausanne	Unknown	Desktop	Opera	Windows XP	2	2	0	0	0	0	0	0	0	0	0	0	0
2015-06-30	179176	Half Page Ad 300x600	57827-179176-Half Page Buffalo-F150	Portals	Bidder Pilot	us	United States	Pennsylvania	Bradford	Buffalo	Desktop	Chrome	Windows XP	71	71	0	0	0	0	0	0	0	0	0	0	0
2015-05-10	167717	Billboard 970x250	56720-167710-IE Business-BB EMEA-Dec 14	News	reuters.com	it	Italy	Rimini	Cerasolo	Unknown	Desktop	Firefox	Windows 7	2	2	0	0	0	0	0	0	0	0	0	0	0
2015-05-01	176762	FullPage UT	58945-176762-Full Page	Education	citationmachine.net	us	United States	Arkansas	West Fork	Ft. Smith-Fay-Sprngdl-Rgrs	Desktop	Chrome	Windows 8	1	1	0	0	0	0	0	0	0	0	0	0	0
